,time,open,high,low,close,Basis,Upper,Lower,Plot,Up Trend,Down Trend,Long Stop,Long Stop Start,Buy Indicator,Short Stop,Short Stop Start,Sell Indicator,Unnamed: 17,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Histogram,MACD,Signal,buy_Open_min,buy_Open_max,buy_Close_min,buy_Close_max,sell_Open_min,sell_Open_max,sell_Close_min,sell_Close_max
20,2022-01-01T05:00:00+05:00,3686.43776073541,3705.9,3676.22,3687.56,3670.66212499999,3710.32933016759,3630.99491983239,3686.9988803677,,3725.75673801629,3675.47158123665,,,,,,3689.02944018385,47.6816922443353,41.2712566540688,,,1.69636229344529,-19.1794277111184,-20.8757900045637,3648.26199306799,3731.15154500574,3676.125,3736.77,0.0,0.0,0.0,0.0
21,2022-01-01T05:15:00+05:00,3686.9988803677,3699.84,3685.83,3693.81999999999,3671.81699999999,3712.74875938837,3630.88524061161,3690.40944018385,,3725.75673801629,3675.47158123665,,,,,,3691.62222009192,51.2253051122574,43.4754553684457,,,2.02712124112066,-18.3418884531629,-20.3690096942836,3648.26199306799,3731.15154500574,3676.125,3736.77,0.0,0.0,0.0,0.0
22,2022-01-01T05:30:00+05:00,3690.40944018385,3718.08,3690.40944018385,3706.195,3674.44112499999,3717.08710477901,3631.79514522096,3698.30222009192,,3725.75673801629,3680.63072842841,,,,,,3701.27347009192,57.4039705680275,46.1479398703435,,,2.63350014292219,-17.0771345156308,-19.710634658553,3648.26199306799,3731.15154500574,3676.125,3736.77,0.0,0.0,0.0,0.0
23,2022-01-01T05:45:00+05:00,3698.30222009192,3730.0,3698.30222009192,3719.67249999999,3678.57137499999,3721.93335856659,3635.20939143339,3708.98736004596,,3725.75673801629,3689.45658526476,,,,,,3711.56923504596,62.9425888488988,49.0284718933808,,,3.45191876809382,-15.3957361984357,-18.8476549665295,3648.26199306799,3731.15154500574,3676.125,3736.77,0.0,0.0,0.0,0.0
24,2022-01-01T06:00:00+05:00,3708.98736004596,3728.0,3708.98736004596,3723.185,3682.61899999999,3726.76309231273,3638.47490768725,3716.08618002298,,3725.75673801629,3697.62009065766,,,,,,3717.28993002298,64.2548449489158,50.702717734132,,,4.0976028068223,-13.7256514580017,-17.823254264824,3648.26199306799,3731.15154500574,3676.125,3736.77,0.0,0.0,0.0,0.0
25,2022-01-01T06:15:00+05:00,3716.08618002298,3748.45,3716.08618002298,3734.98,3686.66662499999,3734.29023157585,3639.04301842412,3725.53309001149,3657.92136759131,,3704.39744434147,,,,,,3728.90059001149,68.3340851787106,52.3975320617327,,,4.85194182951941,-11.7583269779247,-16.6102688074441,3648.26199306799,3731.15154500574,3676.125,3736.77,0.0,0.0,0.0,0.0
26,2022-01-01T06:30:00+05:00,3725.53309001149,3743.02,3725.53309001149,3736.77,3690.77762499999,3740.73941776524,3640.81583223474,3731.15154500574,3662.11842183103,,3711.86092167705,,,,,,3732.71404500574,68.9172597621182,53.7063756687371,,,5.35974766963798,-9.91058422039668,-15.2703318900346,3648.26199306799,3731.15154500574,3676.125,3736.77,0.0,0.0,0.0,0.0
27,2022-01-01T06:45:00+05:00,3731.15154500574,3734.22,3722.23,3728.79249999999,3694.84662499999,3743.24985860361,3646.44339139637,3729.97202250287,3662.11842183103,,3716.31846083852,,,,,,3729.09851125143,63.2897552376493,54.5155497694032,,,5.38204418079933,-8.5427766640355,-13.9248208448348,3648.26199306799,3731.15154500574,3676.125,3736.77,0.0,0.0,0.0,0.0
28,2022-01-01T07:00:00+05:00,3729.97202250287,3730.33,3723.0,3726.17499999999,3698.87849999999,3743.46397312318,3654.2930268768,3728.07351125143,3662.11842183103,,3716.31846083852,,,,,,3727.36925562571,61.5045942260102,55.6640452556948,,,5.21775467672816,-7.40262749892463,-12.6203821756527,3648.26199306799,3731.15154500574,3676.125,3736.77,0.0,0.0,0.0,0.0
29,2022-01-01T07:15:00+05:00,3728.07351125143,3738.47,3726.54,3730.1875,3702.95249999999,3743.12835540619,3662.77664459379,3729.13050562571,3670.70090820563,,3716.31846083852,,,,,,3730.81775281285,63.2271061860285,57.0322886399522,,,5.12204743861673,-6.21782287738187,-11.3398703159986,3648.26199306799,3731.15154500574,3676.125,3736.77,0.0,0.0,0.0,0.0
30,2022-01-01T07:30:00+05:00,3729.13050562571,3730.16,3722.23,3727.4975,3705.52112499999,3745.07180734324,3665.97044265674,3728.31400281285,3670.70090820563,,3718.86543260481,,,,,,3727.25450140642,61.2370428637774,58.0367705640493,,,4.87211850983358,-5.24972217870663,-10.1218406885402,3648.26199306799,3731.15154500574,3676.125,3736.77,0.0,0.0,0.0,0.0
31,2022-01-01T07:45:00+05:00,3728.31400281285,3736.52,3726.46,3729.935,3707.84337499999,3747.40116131721,3668.28558868277,3729.12450140642,3676.26216064656,,3718.86543260481,,,,,,3730.30725070321,62.3988114103291,59.0605528135359,,,4.67076286841416,-4.2833871030225,-8.95414997143667,3648.26199306799,3731.15154500574,3676.125,3736.77,0.0,0.0,0.0,0.0
32,2022-01-01T08:00:00+05:00,3729.12450140642,3730.1,3721.84,3727.3725,3709.39449999999,3749.45760414997,3669.33139585001,3728.24850070321,3676.26216064656,,3719.7949831512,,,,,,3727.1092503516,60.3392076677508,59.8750843948772,,,4.35526404882894,-3.51006991040048,-7.86533395922943,3648.26199306799,3731.15154500574,3676.125,3736.77,0.0,0.0,0.0,0.0
33,2022-01-01T08:15:00+05:00,3728.24850070321,3737.0,3726.83,3730.4925,3710.94524999999,3751.74707293565,3670.14342706433,3729.3705003516,3681.89925012371,,3719.8289915756,,,,,,3730.6427501758,61.9938862486857,61.053582178821,,,4.13546994082186,-2.6959965332021,-6.83146647402397,3648.26199306799,3731.15154500574,3676.125,3736.77,0.0,0.0,0.0,0.0
34,2022-01-01T08:30:00+05:00,3729.3705003516,3732.46,3726.81,3729.9,3713.21649999999,3752.91380634604,3673.51919365394,3729.6352501758,3682.92582511134,,3722.0532457878,,,,,,3729.6351250879,61.4663099609989,62.0381977300113,,,3.87459572805293,-1.9882218139578,-5.86281754201073,3648.26199306799,3731.15154500574,3676.125,3736.77,0.0,0.0,0.0,0.0
35,2022-01-01T08:45:00+05:00,3729.6352501758,3731.9,3722.83,3727.505,3715.53712499999,3752.8034221173,3678.27082788268,3728.5701250879,3682.92582511134,,3722.0532457878,,,,,,3727.96756254395,59.2579870922515,62.6119607285823,,,3.53439510858873,-1.44482365627482,-4.97921876486355,3648.26199306799,3731.15154500574,3676.125,3736.77,0.0,0.0,0.0,0.0
36,2022-01-01T09:00:00+05:00,3728.5701250879,3728.5701250879,3710.88,3718.99,3717.12437499999,3752.06711462276,3682.18163537721,3723.78006254395,3682.92582511134,,,,,3733.32363235139,3733.32363235139,3733.32363235139,3721.75256254395,52.0547598431918,62.2298742482369,,,2.95968231797809,-1.27961586739093,-4.23929818536903,3648.26199306799,3731.15154500574,3676.125,3736.77,3712.68687890899,3737.71148486362,3710.2875,3751.0625
37,2022-01-01T09:15:00+05:00,3723.78006254395,3723.78006254395,3711.99,3715.21,3718.43474999999,3750.94154494187,3685.92795505811,3719.49503127197,3682.92582511134,,,,,3728.86135057487,,,3718.69003127197,49.1797721667479,61.2468159137975,,,2.37402206747279,-1.27177060102803,-3.64579266850083,3648.26199306799,3731.15154500574,3676.125,3736.77,3712.68687890899,3737.71148486362,3710.2875,3751.0625
38,2022-01-01T09:30:00+05:00,3719.49503127197,3719.49503127197,3708.6,3714.44499999999,3719.62499999999,3749.61998179108,3689.6300182089,3716.97001563598,3682.92582511134,,,,,3727.26294248702,,,3715.50876563598,48.5913804916254,60.1279970239911,,,1.88477609479061,-1.28982255001255,-3.17459864480317,3648.26199306799,3731.15154500574,3676.125,3736.77,3712.68687890899,3737.71148486362,3710.2875,3751.0625
39,2022-01-01T09:45:00+05:00,3716.97001563598,3722.31,3707.24,3713.2025,3721.09437499999,3746.44868749952,3695.74006250046,3715.08625781799,3682.92582511134,,,,,3727.26294248702,,,3714.93062890899,47.5895625884039,58.6462454103977,,,1.46064452481843,-1.34879298878013,-2.80943751359856,3648.26199306799,3731.15154500574,3676.125,3736.77,3712.68687890899,3737.71148486362,3710.2875,3751.0625
40,2022-01-01T10:00:00+05:00,3715.08625781799,3715.08625781799,3702.84,3710.2875,3722.23074999999,3743.11429897707,3701.34720102291,3712.68687890899,3682.92582511134,,,,,3724.37167742165,,,3710.82500390899,45.2200197397853,56.9535854088025,,,1.04199733084403,-1.50694085004352,-2.54893818088755,3648.26199306799,3731.15154500574,3676.125,3736.77,3712.68687890899,3737.71148486362,3710.2875,3751.0625
41,2022-01-01T10:15:00+05:00,3712.68687890899,3758.0,3711.38,3733.78,3724.22874999999,3741.12246166644,3707.33503833354,3723.23343945449,3682.92582511134,,3705.33864942512,3705.33864942512,3705.33864942512,,,,3728.96171972724,61.8182414954342,56.8484772843586,,,1.4337009588257,-0.756811982355429,-2.19051294118113,3698.15279204558,3737.71148486362,3690.815,3751.0625,3712.68687890899,3737.71148486362,3710.2875,3751.0625
42,2022-01-01T10:30:00+05:00,3723.23343945449,3765.27,3723.23343945449,3751.0625,3726.47212499999,3745.0256521119,3707.91859788808,3737.14796972724,3684.02509230841,,3711.30040984456,,,,,,3740.69984472724,69.2449387941615,57.4013590392265,,,2.20234767284052,0.56242164986952,-1.639926022971,3698.15279204558,3737.71148486362,3690.815,3751.0625,3712.68687890899,3737.71148486362,3710.2875,3751.0625
43,2022-01-01T10:45:00+05:00,3737.14796972724,3744.45,3728.6,3738.275,3727.40224999999,3746.35976644804,3708.44473355194,3737.71148486362,3684.02509230841,,3718.82707992228,,,,,,3737.11824243181,59.9049995106767,57.1640657052728,,,2.31077350170967,1.24854085416609,-1.06223264754358,3698.15279204558,3737.71148486362,3690.815,3751.0625,3712.68687890899,3737.71148486362,3710.2875,3751.0625
44,2022-01-01T11:00:00+05:00,3737.71148486362,3742.67,3728.0,3736.8175,3728.08387499999,3747.36343221193,3708.80431778806,3737.26449243181,3684.02509230841,,3718.82707992228,,,,,,3736.2997462159,58.9236345055816,56.998822251116,,,2.28844204169141,1.79831990457068,-0.490122137120728,3698.15279204558,3737.71148486362,3690.815,3751.0625,3712.68687890899,3737.71148486362,3710.2875,3751.0625
45,2022-01-01T11:15:00+05:00,3737.26449243181,3741.0,3726.0,3733.9125,3728.03049999999,3747.23917503468,3708.8218249653,3735.5884962159,3684.02509230841,,3718.82707992228,,,,,,3734.54424810795,56.9105591577608,56.6068042330754,,,2.1288513007182,2.17094198877703,0.0420906880588236,3698.15279204558,3737.71148486362,3690.815,3751.0625,3712.68687890899,3737.71148486362,3710.2875,3751.0625
46,2022-01-01T11:30:00+05:00,3735.5884962159,3735.5884962159,3722.33,3726.23749999999,3727.50387499999,3746.29831723144,3708.70943276854,3730.91299810795,3684.02509230841,,3718.82707992228,,,,,,3729.93612310795,51.8413399108875,55.9998136790137,,,1.73069479808344,2.20545918566313,0.474764387579685,3698.15279204558,3737.71148486362,3690.815,3751.0625,3712.68687890899,3737.71148486362,3710.2875,3751.0625
47,2022-01-01T11:45:00+05:00,3730.91299810795,3730.91299810795,3708.33,3718.035,3726.96599999999,3746.19289856921,3707.73910143077,3724.47399905397,3684.02509230841,,,,,3739.1875116736,3739.1875116736,3739.1875116736,3722.04774905397,46.9948384837526,54.9284531243757,,,1.15628759520636,1.92012388158764,0.763836286381276,3698.15279204558,3737.71148486362,3690.815,3751.0625,3698.15279204558,3730.91299810795,3690.815,3725.7275
48,2022-01-01T12:00:00+05:00,3724.47399905397,3724.47399905397,3701.0,3708.785,3726.09649999999,3746.89635873938,3705.2966412606,3716.62949952698,3684.02509230841,,,,,3732.27195531648,,,3714.68324952698,42.1776652696088,53.5506927892764,,,0.438915558445695,1.31248073443839,0.8735651759927,3698.15279204558,3737.71148486362,3690.815,3751.0625,3698.15279204558,3730.91299810795,3690.815,3725.7275
49,2022-01-01T12:15:00+05:00,3716.62949952698,3716.62949952698,3706.23,3709.55,3725.06462499999,3746.96862316821,3703.16062683177,3713.08974976349,3684.02509230841,,,,,3726.24820239808,,,3712.25974976349,42.7038633382238,52.3682553782744,,,-0.0600821921483014,0.798462435807323,0.858544627955624,3698.15279204558,3737.71148486362,3690.815,3751.0625,3698.15279204558,3730.91299810795,3690.815,3725.7275
50,2022-01-01T12:30:00+05:00,3713.08974976349,3721.78,3704.62,3714.01,3724.39024999999,3746.77826420044,3702.00223579954,3713.54987488174,3684.02509230841,,,,,3726.24820239808,,,3713.37493744087,45.8180442154292,51.9227756905771,,,-0.280149837539523,0.50835733103122,0.788507168570743,3698.15279204558,3737.71148486362,3690.815,3751.0625,3698.15279204558,3730.91299810795,3690.815,3725.7275
51,2022-01-01T12:45:00+05:00,3713.54987488174,3724.93,3707.83,3717.44,3723.76549999999,3746.19704640393,3701.33395359605,3715.49493744087,3684.02509230841,,,,,3726.24820239808,,,3715.93746872043,48.1653001703804,51.8503134051222,,,-0.327707823299179,0.378872389446769,0.706580212745949,3698.15279204558,3737.71148486362,3690.815,3751.0625,3698.15279204558,3730.91299810795,3690.815,3725.7275
52,2022-01-01T13:00:00+05:00,3715.49493744087,3718.37,3708.6,3714.8475,3723.13924999999,3745.83086900012,3700.44763099986,3715.17121872043,3684.02509230841,,,,,3726.24820239808,,,3714.32810936021,46.5152840007753,51.7020207986329,,,-0.433155568359223,0.165135752296919,0.598291320656143,3698.15279204558,3737.71148486362,3690.815,3751.0625,3698.15279204558,3730.91299810795,3690.815,3725.7275
53,2022-01-01T13:15:00+05:00,3715.17121872043,3725.61,3715.17121872043,3720.02999999999,3722.61612499999,3745.08686962011,3700.14538037988,3717.60060936021,3684.02509230841,,,,,3726.24820239808,,,3718.99560936021,50.2091894685825,51.88913700436,,,-0.342234758335972,0.170497872736177,0.51273263107215,3698.15279204558,3737.71148486362,3690.815,3751.0625,3698.15279204558,3730.91299810795,3690.815,3725.7275
54,2022-01-01T13:30:00+05:00,3717.60060936021,3724.17,3715.96,3721.0625,3722.17424999999,3744.40092615388,3699.9475738461,3719.3315546801,3684.02509230841,,,,,3726.24820239808,,,3719.69827734005,50.9404837881687,52.2977415792445,,,-0.23924852332312,0.213671976918249,0.452920500241369,3698.15279204558,3737.71148486362,3690.815,3751.0625,3698.15279204558,3730.91299810795,3690.815,3725.7275
55,2022-01-01T13:45:00+05:00,3719.3315546801,3733.84,3719.3315546801,3724.4325,3722.02062499999,3744.14001219302,3699.90123780696,3721.88202734005,3684.02509230841,,,,,3726.24820239808,,,3724.23390234005,53.3625167900225,51.6937612431437,,,-0.0596232176867551,0.378391478132925,0.438014695819681,3698.15279204558,3737.71148486362,3690.815,3751.0625,3698.15279204558,3730.91299810795,3690.815,3725.7275
56,2022-01-01T14:00:00+05:00,3721.88202734005,3730.0,3716.06,3724.21249999999,3722.28174999999,3744.37515332165,3700.18834667833,3723.04726367002,3684.02509230841,,,,,3726.24820239808,,,3723.03863183501,53.1768499743646,50.5460406131582,,,0.0616206219387044,0.515040473243061,0.453419851304357,3698.15279204558,3737.71148486362,3690.815,3751.0625,3698.15279204558,3730.91299810795,3690.815,3725.7275
57,2022-01-01T14:15:00+05:00,3723.04726367002,3729.93,3720.82,3725.7275,3722.80762499999,3744.70248744012,3700.91276255987,3724.38738183501,3684.02509230841,,,,,3726.24820239808,,,3724.8811909175,54.3614769665658,50.1500747171503,,,0.190707692938954,0.69180446747805,0.501096774539095,3698.15279204558,3737.71148486362,3690.815,3751.0625,3698.15279204558,3730.91299810795,3690.815,3725.7275
58,2022-01-01T14:30:00+05:00,3724.38738183501,3726.91,3709.38,3718.19,3722.99487499999,3744.66334388425,3701.32640611574,3721.2886909175,3684.02509230841,,,,,3726.24820239808,,,3719.71684545875,47.8381100252011,49.3582515399802,,,0.0489355295250538,0.562266186445413,0.513330656920359,3698.15279204558,3737.71148486362,3690.815,3751.0625,3698.15279204558,3730.91299810795,3690.815,3725.7275
59,2022-01-01T14:45:00+05:00,3721.2886909175,3721.2886909175,3710.87,3715.91,3723.13024999999,3744.58509111708,3701.6754088829,3718.59934545875,3684.02509230841,,,,,3726.24820239808,,,3717.33934545875,46.0281310515486,48.5809352466794,,,-0.12289446219571,0.35971257917572,0.482607041371431,3698.15279204558,3737.71148486362,3690.815,3751.0625,3698.15279204558,3730.91299810795,3690.815,3725.7275
60,2022-01-01T15:00:00+05:00,3718.59934545875,3731.88,3717.97,3722.04,3723.71787499999,3744.36198985823,3703.07376014175,3720.31967272937,3684.02509230841,,,,,3726.24820239808,,,3722.62233636468,51.3855168604944,48.5483764573656,,,-0.0579788532959079,0.410133474751546,0.468112328047454,3698.15279204558,3737.71148486362,3690.815,3751.0625,3698.15279204558,3730.91299810795,3690.815,3725.7275
61,2022-01-01T15:15:00+05:00,3720.31967272937,3720.31967272937,3688.18,3704.73499999999,3722.26562499999,3743.93505034528,3700.5961996547,3712.52733636468,3684.02509230841,,,,,3726.24820239808,,,3708.38858636468,39.4190729908529,48.0072503507299,,,-0.533620223331286,-0.198912951116653,0.334707272214632,3698.15279204558,3737.71148486362,3690.815,3751.0625,3698.15279204558,3730.91299810795,3690.815,3725.7275
62,2022-01-01T15:30:00+05:00,3712.52733636468,3712.52733636468,3673.46,3690.815,3719.25324999999,3740.8227363834,3697.68376361659,3701.67116818234,3684.02509230841,,,,,3725.51048045985,,,3697.33241818234,32.7691159240197,47.3352111117592,,,-1.27844546675964,-1.26334956123491,0.0150959055247226,3698.15279204558,3737.71148486362,3690.815,3751.0625,3698.15279204558,3730.91299810795,3690.815,3725.7275
63,2022-01-01T15:45:00+05:00,3701.67116818234,3707.86,3690.3,3697.04,3717.19149999999,3738.97589329154,3695.40710670845,3699.35558409117,3684.02509230841,,,,,3717.82074022992,,,3699.21779204558,37.8486645931174,46.9884112013945,,,-1.58714494369686,-1.96883527409636,-0.381690330399494,3698.15279204558,3737.71148486362,3690.815,3751.0625,3698.15279204558,3730.91299810795,3690.815,3725.7275
64,2022-01-01T16:00:00+05:00,3699.35558409117,3703.39,3691.02,3696.95,3715.19812499999,3736.72887753596,3693.66737246403,3698.15279204558,3684.02509230841,,,,,3717.25637011496,,,3697.67889602279,37.8039284544268,46.4159743613229,,,-1.76822325946929,-2.59196940473611,-0.823746145266819,3698.15279204558,3737.71148486362,3690.815,3751.0625,3698.15279204558,3730.91299810795,3690.815,3725.7275
65,2022-01-01T16:15:00+05:00,3698.15279204558,3712.19,3698.15279204558,3705.6425,3713.78462499999,3733.87934578158,3693.6899042184,3701.89764602279,3684.02509230841,,,,,3715.48518505748,,,3703.53452102279,44.6492764856331,46.1648298124124,,,-1.58822135871521,-2.80902284366084,-1.22080148494562,3698.15279204558,3737.71148486362,3690.815,3751.0625,3698.15279204558,3730.91299810795,3690.815,3725.7275
66,2022-01-01T16:30:00+05:00,3701.89764602279,3709.92,3697.12,3705.13,3712.72924999999,3732.30750899667,3693.15099100331,3703.51382301139,3684.02509230841,,,,,3715.48518505748,,,3703.51691150569,44.3375914492434,46.0092803444458,,,-1.43325808413652,-3.01237409011628,-1.57911600597975,3698.15279204558,3737.71148486362,3690.815,3751.0625,3698.15279204558,3730.91299810795,3690.815,3725.7275
67,2022-01-01T16:45:00+05:00,3703.51382301139,3709.0,3692.72,3700.29249999999,3711.84212499999,3731.9782769607,3691.70597303929,3701.90316150569,3684.02509230841,,,,,3715.48518505748,,,3701.38158075284,41.383537938702,45.37887666374,,,-1.42954255748813,-3.36604420283993,-1.93650164535179,3698.15279204558,3737.71148486362,3690.815,3751.0625,3698.15279204558,3730.91299810795,3690.815,3725.7275
